"zip_code","lat","lon"
"14037",42.8237,-78.4551
"14038",42.9443,-78.486
"14039",42.8338,-78.1726
"14040",42.8985,-78.3888
"14041",42.4162,-78.9787
"14042",42.4818,-78.4783
"14043",42.9047,-78.6991
"14047",42.6955,-78.992
"14048",42.4778,-79.3323
"14051",43.0312,-78.6969
"14052",42.7678,-78.6099
"14054",42.9136,-78.1297
"14055",42.5514,-78.6141
"14056",42.9934,-78.3098
"14057",42.6599,-78.8875
"14058",43.0827,-78.1791
"14059",42.834,-78.6368
"14060",42.4379,-78.3315
"14061",42.594,-79.0907
"14062",42.4628,-79.1521
"14063",42.4364,-79.3314
"14065",42.4877,-78.3667
"14066",42.6258,-78.1587
"14067",43.1993,-78.5746
"14068",43.0269,-78.7646
"14069",42.6026,-78.6441
"14070",42.4627,-78.9373
"14072",43.0284,-78.9658
"14075",42.7337,-78.8376
"14080",42.6438,-78.5404
"14081",42.5754,-79.0506
"14082",42.6501,-78.3876
"14083",42.6757,-78.4366
"14085",42.7182,-78.9282
"14086",42.902,-78.6534
"14091",42.5482,-78.9135
"14092",43.1768,-79.0318
"14094",43.1631,-78.6892
"14095",43.1722,-78.6837
"14098",43.3375,-78.4046
"14101",42.3996,-78.524
"14102",42.8402,-78.5543
"14103",43.2203,-78.3881
"14105",43.2097,-78.4744
"14106",36.1795,-95.9752
"14107",43.1789,-78.9829
"14108",43.2821,-78.7035
"14109",43.1388,-79.0384
"14110",42.6734,-78.7551
"14111",42.5877,-78.9048
"14112",42.694,-78.9432
"14113",42.6839,-78.3374
"14120",43.0486,-78.8638
"14125",43.069,-78.2699
"14126",43.3363,-78.7193
"14127",42.7641,-78.7473
"14129",42.4749,-79.002
"14130",42.556,-78.1524
"14131",43.2382,-78.9083
"14132",43.1432,-78.8773
"14133",42.496,-78.384
"14134",42.5348,-78.5083
"14135",42.488,-79.2373
"14136",42.5418,-79.1595
"14138",42.3611,-79.0499
"14139",42.7055,-78.5752
"14140",42.8178,-78.6749
"14141",42.5066,-78.6782
"14143",42.9858,-78.074
"14144",43.2008,-79.0418
"14145",42.703,-78.448
"14150",43.0037,-78.8579
"14151",43.017,-78.8792
"14166",42.45,-79.4155
"14167",42.7423,-78.3246
"14168",42.5193,-78.9928
"14169",42.7679,-78.5219
"14170",42.714,-78.6816
"14171",42.3979,-78.6457
"14172",43.3011,-78.8259
"14173",42.5302,-78.477
"14174",43.2432,-79.0371
"14201",42.8961,-78.8838
"14202",42.8897,-78.877
"14203",42.8836,-78.874
"14204",42.8826,-78.8641
"14205",42.893,-78.8708
"14206",42.8871,-78.8121
"14207",42.9477,-78.8998
"14208",42.9127,-78.851
"14209",42.9165,-78.8664
"14210",42.8639,-78.8249
"14211",42.9048,-78.8231
"14212",42.8937,-78.8224
"14213",42.9129,-78.8897
"14214",42.9414,-78.8338
"14215",42.935,-78.8119
"14216",42.9502,-78.8618
"14217",42.9699,-78.8775
"14218",42.8183,-78.8256
"14219",42.789,-78.8238
"14220",42.8436,-78.8191
"14221",42.9836,-78.7284
"14222",42.9174,-78.877
"14223",42.9716,-78.8498
"14224",42.8334,-78.7507
"14225",42.9261,-78.7587
"14226",42.974,-78.8008
"14227",42.8836,-78.7485
"14228",43.0271,-78.8064
"14231",42.9784,-78.7354
"14233",42.8789,-78.8701
"14240",42.8848,-78.8264
"14241",42.9374,-78.7441
"14260",42.9991,-78.7865
"14261",43.0116,-78.7921
"14263",42.8972,-78.8654
"14264",42.8855,-78.8741
"14265",42.9786,-78.7504
"14267",42.8881,-78.8735
"14269",42.9088,-78.7231
"14270",42.8795,-78.8763
"14272",42.9088,-78.7231
"14273",42.8931,-78.8709
"14276",42.8848,-78.8255
"14280",42.8857,-78.871
"14301",43.0934,-79.0413
"14302",43.0934,-79.0571
"14303",43.0893,-79.04
"14304",43.0956,-78.959
"14305",43.1167,-79.0366
"14373",43.6223,-75.4205
"14410",43.1974,-77.8544
"14411",43.2408,-78.201
"14413",43.2111,-76.9802
"14414",42.9104,-77.7354
"14415",42.7578,-77.0151
"14416",43.089,-77.9704
"14418",42.5839,-77.1807
"14420",43.2142,-77.9377
"14422",43.0812,-78.0658
"14423",42.9324,-77.8427
"14424",42.8801,-77.2968
"14425",42.9723,-77.3493
"14427",42.6331,-78.0492
"14428",43.1063,-77.8729
"14429",43.1935,-78.0648
"14430",43.2324,-77.9281
"14432",42.963,-77.1389
"14433",43.0783,-76.87
"14435",42.7218,-77.6755
"14437",42.5622,-77.7027
"14441",42.6832,-76.955
"14443",42.8972,-77.4335
"14445",43.1138,-77.4883
"14449",43.2358,-77.1452
"14450",43.0947,-77.439
"14452",43.2444,-78.0914
"14453",43.0093,-77.4689
"14454",42.798,-77.799
"14456",42.8592,-76.9921
"14459",43.1919,-77.7879
"14461",42.799,-77.1313
"14462",42.664,-77.7691
"14463",42.7921,-77.0681
"14464",43.2996,-77.9303
"14466",42.7959,-77.6075
"14467",43.05,-77.616
"14468",43.2853,-77.7883
"14469",42.8681,-77.4654
"14470",43.222,-78.0234
"14471",42.7813,-77.5035
"14472",42.9521,-77.5922
"14475",42.9321,-77.4997
"14476",43.3255,-78.036
"14477",43.3402,-78.1378
"14478",42.6037,-77.1189
"14479",43.2413,-78.3106
"14480",42.8358,-77.7032
"14481",42.772,-77.8987
"14482",42.9824,-77.9822
"14485",42.9082,-77.6036
"14486",42.8978,-77.9204
"14487",42.8049,-77.6602
"14488",42.8245,-77.6417
"14489",43.0678,-76.9893
"14502",43.0854,-77.3489
"14504",42.9614,-77.2302
"14505",43.1425,-77.1878
"14506",42.9995,-77.5081
"14507",42.7051,-77.2738
"14508",43.3251,-77.9952
"14510",42.7157,-77.8752
"14511",42.9935,-77.8586
"14512",42.6178,-77.4006
"14513",43.0443,-77.0981
"14514",43.1164,-77.8008
"14515",43.2527,-77.7328
"14516",43.1831,-76.8926
"14517",42.5788,-77.9164
"14518",42.9324,-77.0126
"14519",43.2219,-77.316
"14520",43.2277,-77.3061
"14521",42.6704,-76.8245
"14522",43.0604,-77.2192
"14525",42.873,-77.9925
"14526",43.1366,-77.4615
"14527",42.6541,-77.0658
"14529",42.5375,-77.6255
"14530",42.7216,-78.0022
"14532",42.9631,-77.0249
"14533",42.8293,-77.8601
"14534",43.0718,-77.5131
"14536",42.5533,-78.089
"14537",42.9556,-77.2207
"14538",43.2208,-77.1871
"14539",42.8319,-77.8818
"14541",42.7516,-76.835
"14542",43.0649,-76.999
"14543",43.003,-77.6634
"14544",42.758,-77.2282
"14545",42.6652,-77.7139
"14546",43.0253,-77.7571
"14547",42.8249,-77.0949
"14548",42.9557,-77.2213
"14549",42.7,-78.0215
"14550",42.6601,-78.0832
"14551",43.2348,-77.0641
"14555",43.2691,-76.9784
"14556",42.6824,-77.8298
"14557",43.0479,-78.0656
"14558",42.8553,-77.6825
"14559",43.1864,-77.7954
"14560",42.6926,-77.5561
"14561",42.8199,-77.1014
"14563",43.2226,-77.3743
"14564",42.9916,-77.4287
"14568",43.1392,-77.2784
"14569",42.7372,-78.1386
"14571",43.3481,-78.2504
"14572",42.5691,-77.5878
"14580",43.2162,-77.4612
"14585",42.9071,-77.5543
"14586",43.0464,-77.6944
"14588",42.6795,-76.8774
"14589",43.2335,-77.1885
"14590",43.223,-76.8181
"14591",42.8284,-78.0879
"14592",42.8708,-77.8856
"14599",43.2052,-77.773
"14602",43.087,-77.5961
"14603",43.1614,-77.6066
"14604",43.1574,-77.605
"14605",43.1689,-77.5986
"14606",43.168,-77.6837
"14607",43.1501,-77.5879
"14608",43.1538,-77.6254
"14609",43.1763,-77.5593
"14610",43.1428,-77.548
"14611",43.1475,-77.6475
"14612",43.2553,-77.6552
"14613",43.1803,-77.6395
"14614",43.1555,-77.6134
"14615",43.2064,-77.6534
"14616",43.2334,-77.655
"14617",43.2227,-77.5958
"14618",43.1186,-77.5621
"14619",43.1364,-77.6479
"14620",43.1276,-77.6001
"14621",43.1856,-77.6029
"14622",43.2128,-77.5594
"14623",43.0853,-77.6355
"14624",43.13,-77.7257
"14625",43.1444,-77.4973
"14626",43.2101,-77.7046
"14627",43.1318,-77.6273
"14638",43.1575,-77.6042
"14639",43.1551,-77.6046
"14642",43.1244,-77.6205
"14643",43.1571,-77.6066
"14644",43.1542,-77.6041
"14646",43.1529,-77.6047
"14647",43.1538,-77.6063
"14649",43.157,-77.6023
"14650",43.1612,-77.6193
"14651",43.1609,-77.6212
"14652",43.1603,-77.6206
"14653",43.1544,-77.7323
"14692",43.087,-77.5961
"14694",43.1545,-77.6105
"14701",42.0961,-79.2425
"14702",42.0969,-79.2375
"14706",42.095,-78.502
"14707",42.084,-78.0642
"14708",42.0098,-78.0663
"14709",42.345,-77.9931
"14710",42.0832,-79.395
"14711",42.3245,-78.1181
"14712",42.1646,-79.389
"14714",42.2752,-78.2267
"14715",42.0836,-78.1578
"14716",42.3892,-79.4393
"14717",42.3803,-78.1609
"14718",42.3441,-79.3103
"14719",42.3313,-78.8628
"14720",42.1085,-79.2829
"14721",42.013,-78.2743
"14722",42.2085,-79.4671
"14723",42.3185,-79.1395
"14724",42.0563,-79.7036
"14726",42.2551,-79.0272
"14727",42.214,-78.2838
"14728",42.2541,-79.4419
"14729",42.3937,-78.7307
"14730",42.162,-78.9757
"14731",42.2874,-78.6533
"14732",42.2159,-79.108
"14733",42.1234,-79.1981
"14735",42.4661,-78.1142
"14736",42.1195,-79.7347
"14737",42.3331,-78.4456
"14738",42.0484,-79.1098
"14739",42.2082,-78.1374
"14740",42.1928,-79.249
"14741",42.2156,-78.6392
"14742",42.097,-79.2368
"14743",42.1792,-78.3956
"14744",42.4209,-78.1591
"14745",42.473,-78.1365
"14747",42.1515,-79.099
"14748",42.1463,-78.66
"14750",42.098,-79.3225
"14751",42.2932,-79.0163
"14752",42.3505,-79.3228
"14753",42.0266,-78.6294
"14754",42.0237,-78.211
"14755",42.2491,-78.8028
"14756",42.1968,-79.422
"14757",42.2445,-79.499
"14758",42.0118,-79.449
"14760",42.0835,-78.4287
"14766",42.3197,-78.8681
"14767",42.0389,-79.4801
"14769",42.3786,-79.4704
"14770",42.0385,-78.3405
"14772",42.1622,-78.9748
"14774",42.0884,-78.1541
"14775",42.2382,-79.7041
"14777",42.3891,-78.2259
"14778",42.0831,-78.4858
"14779",42.1589,-78.7168
"14781",42.1461,-79.5878
"14782",42.2683,-79.2727
"14783",42.0967,-78.8905
"14784",42.3047,-79.3415
"14785",42.1533,-79.4047
"14786",42.2185,-78.282
"14787",42.3241,-79.5725
"14788",42.0607,-78.3749
"14801",42.1044,-77.2391
"14802",42.2562,-77.7896
"14803",42.2679,-77.7657
"14804",42.3208,-77.7979
"14805",42.3117,-76.7454
"14806",42.1582,-77.7952
"14807",42.416,-77.7008
"14808",42.5532,-77.4773
"14809",42.4112,-77.4216
"14810",42.3408,-77.3205
"14812",42.2914,-76.9562
"14813",42.227,-78.032
"14814",42.1412,-76.9364
"14815",42.3826,-77.089
"14816",42.1735,-76.7352
"14817",42.3806,-76.3679
"14818",42.4292,-76.843
"14819",42.2226,-77.4191
"14820",42.1827,-77.3757
"14821",42.2327,-77.2083
"14822",42.444,-77.8086
"14823",42.2655,-77.579
"14824",42.282,-76.7107
"14825",42.0394,-76.627
"14826",42.5004,-77.495
"14827",42.158,-77.0931
"14830",42.1369,-77.0426
"14831",42.1449,-77.0556
"14832",42.6024,-76.9228
"14836",42.5446,-77.9491
"14837",42.5059,-77.0064
"14838",42.1835,-76.6732
"14839",42.1273,-77.6377
"14840",42.4359,-77.1745
"14841",42.5128,-76.8653
"14842",42.5897,-76.9548
"14843",42.3275,-77.6566
"14845",42.1752,-76.8388
"14846",42.5466,-77.9977
"14847",42.6023,-76.7252
"14850",42.4472,-76.4912
"14851",42.4912,-76.4677
"14852",42.4904,-76.4676
"14853",42.4513,-76.4818
"14854",42.5075,-76.6137
"14855",42.139,-77.5036
"14856",42.3356,-77.3181
"14857",42.522,-76.9764
"14858",42.0294,-77.1391
"14859",42.1037,-76.5457
"14860",42.6062,-76.8294
"14861",42.0749,-76.6773
"14863",42.4563,-76.7103
"14864",42.2582,-76.8356
"14865",42.3472,-76.842
"14867",42.3283,-76.5901
"14869",42.3362,-76.7862
"14870",42.1547,-77.1191
"14871",42.056,-76.8866
"14872",42.2281,-76.8504
"14873",42.523,-77.289
"14874",42.5284,-77.16
"14876",42.3791,-76.873
"14877",42.0667,-77.6753
"14878",42.4707,-76.9348
"14879",42.3185,-77.1875
"14880",42.1731,-77.9913
"14881",42.397,-76.3507
"14882",42.5796,-76.566
"14883",42.2216,-76.4937
"14884",42.4737,-77.8937
"14885",42.0356,-77.562
"14886",42.5372,-76.6704
"14887",42.4122,-77.0529
"14889",42.2047,-76.5733
"14891",42.3854,-76.8791
"14892",42.0106,-76.5316
"14893",42.4707,-77.1058
"14894",42.0158,-76.7632
"14895",42.1164,-77.9393
"14897",42.0365,-77.7656
"14898",42.0594,-77.4271
"14901",42.0951,-76.8029
"14902",42.0899,-76.8051
"14903",42.1296,-76.8325
"14904",42.0714,-76.7994
"14905",42.0906,-76.8357
"15000",38.4652,-122.7292
"15001",40.6006,-80.2808
"15003",40.5934,-80.2218
"15004",40.3398,-80.3846
"15005",40.6387,-80.1992
"15006",40.6316,-79.88
"15007",40.651,-79.9356
"15009",40.6996,-80.3362
"15010",40.7689,-80.3374
"15012",40.1581,-79.8179
"15014",40.6098,-79.742
"15015",40.638,-80.0835
"15017",40.3452,-80.1145
"15018",40.2661,-79.7932
"15019",40.3967,-80.341
"15020",40.2378,-79.9482
"15021",40.3839,-80.4002
"15022",40.1381,-79.9091
"15024",40.5731,-79.8453
"15025",40.2912,-79.903
"15026",40.5041,-80.3475
"15027",40.6659,-80.2346
"15028",40.3537,-79.8236
"15030",40.5835,-79.7776
"15031",40.3486,-80.1559
"15032",40.6375,-79.8434
"15033",40.1786,-79.8598
"15034",40.3491,-79.8903
"15035",40.3838,-79.8085
"15037",40.2605,-79.8636
"15038",40.2514,-79.9274
"15042",40.6836,-80.2308
"15043",40.5584,-80.4903
"15044",40.6367,-79.9579
"15045",40.3236,-79.8883
"15046",40.5548,-80.2277
"15047",40.3118,-79.7964
"15049",40.5535,-79.8055
"15050",40.5719,-80.4573
"15051",40.5659,-79.8594
"15052",40.6654,-80.4336
"15053",40.3793,-80.3563
"15054",40.3643,-80.4114
"15055",40.3057,-80.1257
"15056",40.5661,-80.2105
"15057",40.3701,-80.2224
"15059",40.6473,-80.4688
"15060",40.368,-80.2918
"15061",40.6697,-80.2946
"15062",40.1524,-79.8841
"15063",40.2004,-79.9243
"15064",40.3546,-80.1425
"15065",40.6317,-79.7208
"15066",40.7327,-80.2935
"15067",40.2084,-79.9496
"15068",40.5691,-79.7217
"15069",40.545,-79.65
"15071",40.4209,-80.1918
"15072",40.1315,-79.8441
"15074",40.7058,-80.2714
"15075",40.5844,-79.8273
"15076",40.6136,-79.8345
"15077",40.6278,-80.4218
"15078",40.3592,-80.3901
"15080",40.2286,-79.7147
"15081",40.5743,-80.2371
"15082",40.3802,-80.2128
"15083",40.2393,-79.8037
"15084",40.6176,-79.7841
"15085",40.385,-79.7292
"15086",40.6588,-80.0952
"15087",40.1881,-79.8508
"15088",40.2719,-79.8976
"15089",40.2173,-79.7631
"15090",40.6254,-80.0579
"15091",40.5936,-79.9632
"15095",40.6664,-80.1019
"15096",40.6717,-80.1034
"15101",40.5688,-79.9682
"15102",40.3232,-80.0407
"15104",40.4057,-79.8633
"15106",40.4025,-80.0916
"15108",40.5135,-80.189
"15109",40.4206,-80.3647
"15110",40.3721,-79.8544
"15112",40.4059,-79.8377
"15116",40.5365,-79.9644
"15120",40.4,-79.9025
"15122",40.3686,-79.8967
"15123",40.3402,-79.9382
"15124",41.2999,-80.2409
"15126",40.4545,-80.2555
"15127",40.5811,-80.0831
"15129",40.2923,-79.9966
"15131",40.3366,-79.8076
"15132",40.3412,-79.8448
"15133",40.3326,-79.8649
"15134",40.3475,-79.8642
"15135",40.3064,-79.8153
"15136",40.4688,-80.0806
"15137",40.377,-79.8075
"15139",40.5173,-79.8403
"15140",40.4056,-79.7748
"15142",40.3874,-80.1222
"15143",40.5599,-80.143
"15144",40.5443,-79.7821
"15145",40.4135,-79.8194
"15146",40.4315,-79.7658
"15147",40.4966,-79.8348
"15148",40.3915,-79.8077
"15201",40.4705,-79.9585
"15202",40.5012,-80.0648
"15203",40.4267,-79.9771
"15204",40.4527,-80.0594
"15205",40.433,-80.0906
"15206",40.4675,-79.922
"15207",40.4067,-79.932
"15208",40.4547,-79.8977
"15209",40.4931,-79.9725
"15210",40.4096,-79.9861
"15211",40.4312,-80.0112
"15212",40.4604,-80.0095
"15213",40.4467,-79.9532
"15214",40.4815,-80.0122
"15215",40.4941,-79.918
"15216",40.3992,-80.0383
"15217",40.4309,-79.9224
"15218",40.4251,-79.8844
"15219",40.4418,-79.9839
"15220",40.4169,-80.0493
"15221",40.4379,-79.874
"15222",40.444,-79.9971
"15223",40.5033,-79.9542
"15224",40.464,-79.9442
"15225",40.5088,-80.1262
"15226",40.3958,-80.0149
"15227",40.3736,-79.9728
"15228",40.3721,-80.0426
"15229",40.5208,-80.0357
"15230",40.4439,-79.9941
"15231",40.4925,-80.2324
"15232",40.4539,-79.9333
"15233",40.455,-80.0225
"15234",40.367,-80.022
"15235",40.4602,-79.827
"15236",40.3433,-79.9763
"15237",40.5513,-80.0383
"15238",40.5163,-79.879
"15239",40.4819,-79.7379
"15240",40.4989,-79.886
"15241",40.3378,-80.0835
"15242",40.4116,-80.0686
"15243",40.3751,-80.0708
"15244",40.453,-80.1688
"15245",40.0079,-79.5885
"15247",40.4867,-79.8369
"15250",40.459,-80.0213
"15251",40.459,-80.0213
"15252",40.4398,-79.9964
"15253",40.459,-80.0213
"15254",40.4398,-79.9964
"15255",40.459,-80.0213
"15257",40.4398,-79.9964
"15258",40.4398,-79.9964
"15259",40.4398,-79.9964
"15260",40.445,-79.9517
"15261",40.4451,-79.9582
"15262",40.4398,-79.9951
"15264",40.459,-80.0213
"15265",40.4408,-80.0006
"15267",40.4702,-80.0392
"15268",40.459,-80.0213
"15270",40.3812,-80.0443
"15272",40.4396,-80.0036
"15274",40.459,-80.0213
"15275",40.4555,-80.1891
"15276",40.4299,-80.1247
"15277",40.4438,-80.1588
"15278",40.4397,-80.001
"15279",40.4702,-80.0392
"15281",40.44,-79.9986
"15282",40.438,-79.9945
"15283",40.4514,-80.0424
"15286",40.4589,-80.0213
"15289",40.4443,-79.9415
"15290",40.4593,-80.0184
"15295",40.4984,-80.0614
"15301",40.1719,-80.2522
"15310",39.7766,-80.484
"15311",40.0412,-80.2021
"15312",40.2744,-80.4596
"15313",40.0654,-80.0208
"15314",40.1229,-80.0059
"15315",39.7592,-79.984
"15316",39.7262,-80.26
"15317",40.2831,-80.1579
"15320",39.8883,-79.9785
"15321",40.3232,-80.1979
"15322",39.9768,-80.0495
"15323",40.1116,-80.4009
"15324",40.102,-80.0646
"15325",39.9484,-79.9704
"15327",39.7407,-79.9573
"15329",40.0461,-80.2923
"15330",40.1892,-80.1151
"15331",40.1013,-80.0148
"15332",40.2479,-79.9989
"15333",40.0241,-80.0132
"15334",39.8101,-79.9862
"15336",40.257,-79.989
"15337",39.9283,-80.3693
"15338",39.8185,-79.9459
"15339",40.2977,-80.1544
"15340",40.2736,-80.3261
"15341",39.8269,-80.34
"15342",40.2422,-80.219
"15344",39.9348,-80.0628
"15345",40.0221,-80.0928
"15346",39.9347,-80.0734
"15347",40.217,-80.2239
"15348",39.9886,-79.9964
"15349",39.7408,-80.0651
"15350",40.2921,-80.2006
"15351",39.8777,-79.9252
"15352",39.7594,-80.4267
"15353",40.0092,-80.2895
"15357",39.9415,-80.0096
"15358",40.0557,-79.9998
"15359",39.8678,-80.2905
"15360",40.0899,-80.0801
"15361",40.3287,-80.2576
"15362",39.7672,-80.2093
"15363",40.2536,-80.1998
"15364",39.9271,-80.2602
"15365",40.1599,-80.3778
"15366",40.1563,-79.9744
"15367",40.2664,-80.0601
"15368",40.0161,-79.9905
"15370",39.8893,-80.1756
"15376",40.1013,-80.5066
"15377",39.9723,-80.4549
"15378",40.2777,-80.2724
"15379",40.241,-80.3955
"15380",39.8873,-80.4746
"15401",39.9009,-79.7319
"15407",39.9044,-79.714
"15410",39.9245,-79.9036
"15411",39.7281,-79.3586
"15412",40.0887,-79.8461
"15413",39.9846,-79.8773
"15415",39.9784,-79.8284
"15416",39.8573,-79.7124
"15417",40.0145,-79.8949
"15419",40.0642,-79.8891
"15420",39.9584,-79.8674
"15421",39.8455,-79.5944
"15422",39.9794,-79.811
"15423",40.0878,-79.9271
"15424",39.8104,-79.3571
"15425",40.0213,-79.5819
"15427",40.0592,-79.9687
"15428",40.0676,-79.6618
"15429",40.0028,-79.9356
"15430",40.041,-79.6612
"15431",39.9683,-79.6251
"15432",40.1155,-79.8623
"15433",39.9738,-79.9704
"15434",40.0795,-79.872
"15435",39.9462,-79.8518
"15436",39.8202,-79.7544
"15437",39.8021,-79.554
"15438",40.0974,-79.8382
"15439",39.7427,-79.8251
"15440",39.7278,-79.5964
"15442",39.9937,-79.8522
"15443",39.9288,-79.8819
"15444",40.0123,-79.9046
"15445",39.8776,-79.6919
"15446",40.0487,-79.3961
"15447",39.9457,-79.9394
"15448",40.133,-79.7416
"15449",39.9634,-79.7865
"15450",40.0071,-79.9739
"15451",39.7375,-79.8437
"15454",39.8637,-79.8701
"15455",39.9976,-79.6436
"15456",39.9323,-79.6621
"15458",39.8879,-79.8604
"15459",39.7333,-79.4508
"15460",39.8076,-79.9121
"15461",39.8442,-79.9
"15462",40.0612,-79.3711
"15463",39.9723,-79.8858
"15464",39.9484,-79.4522
"15465",39.947,-79.6451
"15466",40.0756,-79.8969
"15467",39.7879,-79.9099
"15468",39.9303,-79.8381
"15469",40.0381,-79.4424
"15470",39.8374,-79.5221
"15472",39.9175,-79.716
"15473",40.0823,-79.7628
"15474",39.7395,-79.9006
"15475",39.9624,-79.8797
"15476",39.8697,-79.9231
"15477",40.0793,-79.8654
"15478",39.8001,-79.8081
"15479",40.1528,-79.7382
"15480",39.9677,-79.7656
"15482",40.0664,-79.7613
"15483",40.0828,-79.8491
"15484",39.8954,-79.7877
"15485",39.8176,-79.3275
"15486",40.0128,-79.6893
"15488",39.981,-79.7583
"15489",39.959,-79.7001
"15490",40.0685,-79.4505
"15492",40.122,-79.7698
"15501",40.0128,-79.1024
"15502",40.052,-79.2554
"15507",40.398,-80.143
"15510",39.9618,-79.0363
"15520",40.1085,-79.0698
"15521",40.1999,-78.6258
"15522",39.9784,-78.5502
"15530",39.944,-78.933
"15531",40.1648,-79.0539
"15532",39.7673,-79.0682
"15533",39.9996,-78.2301
"15534",39.9447,-78.6907
"15535",39.8441,-78.4244
"15536",39.9604,-78.2224
"15537",40.0037,-78.3613
"15538",39.8679,-78.8144
"15539",40.1319,-78.5823
"15540",39.8145,-79.2691
"15541",40.0533,-78.9877
"15542",39.8609,-79.0645
"15544",40.1357,-79.094
"15545",39.7986,-78.7905
"15546",40.143,-79.0466
"15547",40.1608,-79.0652
"15548",40.0997,-78.9397
"15549",40.0292,-79.0131
"15550",40.0074,-78.6401
"15551",39.897,-79.2724
"15552",39.7864,-78.9883
"15553",39.9863,-78.7741
"15554",40.1325,-78.6225
"15555",40.0922,-79.0824
"15557",39.9364,-79.1886
"15558",39.7505,-79.0793
"15559",40.0488,-78.6801
"15560",40.0169,-78.9092
"15561",40.0987,-79.0914
"15562",39.7417,-79.1426
"15563",40.1032,-78.9453
"15564",39.7368,-78.8534
"15565",39.755,-79.1035
"15601",40.3044,-79.5347
"15603",42.1329,-80.0569
"15605",40.309,-79.5389
"15606",40.3185,-79.5442
"15610",40.1218,-79.4051
"15611",40.3055,-79.6536
"15612",40.1376,-79.5972
"15613",40.5685,-79.5813
"15615",40.3585,-79.7353
"15616",40.2458,-79.5715
"15617",40.2669,-79.6598
"15618",40.5473,-79.4718
"15619",40.3174,-79.5057
"15620",40.3214,-79.3412
"15621",40.2125,-79.4848
"15622",40.032,-79.3036
"15623",40.367,-79.6161
"15624",40.3615,-79.4697
"15625",40.2661,-79.6776
"15626",40.4127,-79.5789
"15627",40.3351,-79.3075
"15628",40.1023,-79.3731
"15629",40.598,-79.5629
"15631",40.0917,-79.5879
"15632",40.4212,-79.6205
"15633",40.3549,-79.5227
"15634",40.3247,-79.6054
"15635",40.3508,-79.4964
"15636",40.362,-79.6557
"15637",40.2628,-79.7115
"15638",40.2651,-79.3981
"15639",40.2039,-79.5992
"15640",40.2613,-79.7159
"15641",40.6314,-79.5898
"15642",40.3229,-79.7183
"15644",40.3371,-79.6143
"15646",40.088,-79.3391
"15647",40.3435,-79.7272
"15648",39.9357,-79.8461
"15650",40.2909,-79.3849
"15655",40.2124,-79.1998
"15656",40.6295,-79.6196
"15658",40.2468,-79.2284
"15660",40.2473,-79.7711
"15661",40.3199,-79.3585
"15662",40.3337,-79.4764
"15663",40.2463,-79.6769
"15664",40.151,-79.5402
"15665",40.337,-79.6661
"15666",40.1473,-79.5292
"15668",40.4587,-79.6847
"15670",40.3946,-79.4266
"15671",40.3504,-79.3175
"15672",40.2203,-79.6047
"15673",40.5991,-79.5509
"15674",40.151,-79.5402
"15675",40.3282,-79.6395
"15676",40.243,-79.4598
"15677",40.182,-79.2514
"15678",40.288,-79.7296
"15679",40.1658,-79.6433
"15680",40.5224,-79.4977
"15681",40.4939,-79.4496
"15682",40.6283,-79.6082
"15683",40.1041,-79.5942
"15684",40.4605,-79.5213
"15685",40.2,-79.5219
"15686",40.6043,-79.466
"15687",40.1496,-79.3319
"15688",40.1703,-79.5916
"15689",40.1511,-79.5402
"15690",40.6079,-79.5603
"15691",40.2877,-79.669
"15692",40.3314,-79.6741
"15693",40.3161,-79.386
"15695",40.1965,-79.6949
"15696",40.2794,-79.3647
"15697",40.2392,-79.5794
"15698",40.2149,-79.682
"15701",40.6244,-79.1626
"15705",40.6167,-79.1589
"15710",40.6317,-78.8641
"15711",41,-78.9666
"15712",40.7826,-78.8544
"15713",40.5627,-79.2595
"15714",40.6632,-78.8033
"15715",40.9688,-78.8701
"15716",40.4721,-79.1914
"15717",40.4509,-79.2348
"15720",40.5421,-79.0772
"15721",40.8124,-78.7862
"15722",40.5977,-78.7239
"15723",40.7046,-79.1473
"15724",40.7346,-78.8187
"15725",40.5134,-79.332
"15727",40.559,-79.3045
"15728",40.6838,-78.9827
"15729",40.711,-78.9139
"15730",41.043,-79.0814
"15731",40.5021,-79.1733
"15732",40.7264,-79.2199
"15733",40.9848,-78.9605
"15734",40.7178,-79.0052
"15736",40.6947,-79.343
"15737",40.6015,-78.7451
"15738",40.6963,-78.7903
"15739",40.7133,-79.0227
"15741",40.8075,-78.8764
"15742",40.8097,-78.8497
"15744",40.9222,-79.0878
"15745",40.6221,-78.914
"15746",40.7522,-78.8798
"15747",40.7647,-79.1474
"15748",40.5316,-79.1321
"15750",40.4852,-79.1853
"15752",40.5406,-79.2828
"15753",40.8119,-78.673
"15754",40.5581,-79.1512
"15756",40.5682,-79.296
"15757",40.8779,-78.7307
"15758",40.8995,-79.0537
"15759",40.7702,-79.0417
"15760",40.6504,-78.8087
"15761",40.6371,-78.8821
"15762",40.615,-78.8229
"15763",40.9007,-79.1344
"15764",40.9905,-79.0263
"15765",40.6015,-78.993
"15767",40.9446,-78.9844
"15770",40.9988,-79.1358
"15771",40.8235,-78.9927
"15772",40.8702,-78.9087
"15773",40.6274,-78.7307
"15774",40.6396,-79.3273
"15775",40.6422,-78.7724
"15776",41.0033,-79.1118
"15777",40.7037,-78.9586
"15778",40.9662,-79.1983
"15779",40.3334,-79.3002
"15780",40.9178,-79.0471
"15781",40.9648,-78.9983
